sku,title,description,price,retail_price,images,category,sub_category,brand,width,height,depth,location
7084191,Monumental 19th Century Bodhisaatva Cast Iron Sculptures - Set of 2,"A beautiful and monumental pair of cast iron Bodhisattva.  Measuring nearly four feet tall each softly featured, resplendent face is adorned with a crown of the three Western Saints.  Bases are hand carved with cutouts to securely cradle and support each bust. An architectural temple or monastery ornament, this superb rendition dates from sometime before 1870.   There is no varnish, chemical treatment nor any other applied finish. A very fine pair that radiates wisdom and compassion.",18000,"42,000","['https://chairish-prod.freetls.fastly.net/image/product/sized/a8ad4434-6437-4a6c-b30f-61a91a5b3b8f/monumental-19th-century-bodhisaatva-cast-iron-sculptures-set-of-2-9161', 'https://chairish-prod.freetls.fastly.net/image/product/sized/75dbc060-6c5a-4488-8830-3c0d885a19b0/monumental-19th-century-bodhisaatva-cast-iron-sculptures-set-of-2-6909', 'https://chairish-prod.freetls.fastly.net/image/product/sized/76305dc0-a0ee-407f-991d-aa715b37035e/monumental-19th-century-bodhisaatva-cast-iron-sculptures-set-of-2-0733', 'https://chairish-prod.freetls.fastly.net/image/product/sized/bdaa46c9-fabd-41d1-ba58-68dadbb81aab/monumental-19th-century-bodhisaatva-cast-iron-sculptures-set-of-2-6915', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e8090ed9-e2f6-4ecf-be76-154a086b9129/monumental-19th-century-bodhisaatva-cast-iron-sculptures-set-of-2-4542', 'https://chairish-prod.freetls.fastly.net/image/product/sized/bf8c4883-fe14-4ae9-a9da-7e0eaa506e82/monumental-19th-century-bodhisaatva-cast-iron-sculptures-set-of-2-6589', 'https://chairish-prod.freetls.fastly.net/image/product/sized/9f5d5b78-191e-410c-a31e-bee23ab6246d/monumental-19th-century-bodhisaatva-cast-iron-sculptures-set-of-2-3444', 'https://chairish-prod.freetls.fastly.net/image/product/sized/cd42ab2b-a7ed-4989-96c5-f9aa62dc37ee/monumental-19th-century-bodhisaatva-cast-iron-sculptures-set-of-2-1010', 'https://chairish-prod.freetls.fastly.net/image/product/sized/a8ad4434-6437-4a6c-b30f-61a91a5b3b8f/monumental-19th-century-bodhisaatva-cast-iron-sculptures-set-of-2-9161']",Fine Art,Sculpture,,20,42,15,"San Francisco, CA"
7379199,1980s Lily Table by Arthur Court,"A beautiful classic 80s transitional design by Arhtur Court. Made of cast aluminum with an extra thick glass top. Perfect as a bedside table, drink table or side table.",1200,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/4f804b0d-9af5-47f4-82f9-7e9b7be0097a/1980s-lily-table-by-arthur-court-8516', 'https://chairish-prod.freetls.fastly.net/image/product/sized/251dd35d-49bc-4795-8c65-f54c4eedca77/1980s-lily-table-by-arthur-court-6903', 'https://chairish-prod.freetls.fastly.net/image/product/sized/08ef1bcc-bc1e-4ed4-8fda-c47d17ce00e5/1980s-lily-table-by-arthur-court-3281', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e8ace398-edb9-4efa-b914-f5fc1cf88dc8/1980s-lily-table-by-arthur-court-0604', 'https://chairish-prod.freetls.fastly.net/image/product/sized/f5ed8b92-d5b6-4734-8a16-70af5232cec4/1980s-lily-table-by-arthur-court-3141', 'https://chairish-prod.freetls.fastly.net/image/product/sized/78f2c347-965b-40bf-83ca-2bfa36ebcadf/1980s-lily-table-by-arthur-court-5961', 'https://chairish-prod.freetls.fastly.net/image/product/sized/4f804b0d-9af5-47f4-82f9-7e9b7be0097a/1980s-lily-table-by-arthur-court-8516']",Furniture,Tables,Arthur Court,19,17,19,"San Francisco, CA"
2730752,Sumptuous Mahogany Bar Cabinet,"Stylish and beautifully proportioned. Art Deco / Art Moderne transitional cabinet with elegant details galore;  including marquetry trim, as well as a harlequin cut glass pattern. Gold mirrored backing provides a soft and glamorous ambient lighting.  Beautifully restored to maintain its original warmth. Imported from Switzerland.  Comes with three keys to keep your items safe and secure.  Room for records or audio equipment make this a perfect cabinet for gentleman&#x27;s room, office or dining room.",4200,"4,800","['https://chairish-prod.freetls.fastly.net/image/product/sized/fce607b3-ebde-445d-a568-2afe22629b65/sumptuous-mahogany-bar-cabinet-2596', 'https://chairish-prod.freetls.fastly.net/image/product/sized/43d84999-c404-48d4-bdd5-46504aa053d5/sumptuous-mahogany-bar-cabinet-3588', 'https://chairish-prod.freetls.fastly.net/image/product/sized/d748b28d-3847-45ea-8fcc-7f97c50cbb86/sumptuous-mahogany-bar-cabinet-3864', 'https://chairish-prod.freetls.fastly.net/image/product/sized/96c4a355-ae25-42c4-ac93-e6beca920443/sumptuous-mahogany-bar-cabinet-6474', 'https://chairish-prod.freetls.fastly.net/image/product/sized/7553b86a-ede7-4e00-ad56-aac4e2e74192/sumptuous-mahogany-bar-cabinet-9560', 'https://chairish-prod.freetls.fastly.net/image/product/sized/0290fdc4-43e7-4fc5-ac4c-82a1021a960f/sumptuous-mahogany-bar-cabinet-2740', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2317d71c-d85d-4769-9361-8d8c0c657d44/sumptuous-mahogany-bar-cabinet-1743', 'https://chairish-prod.freetls.fastly.net/image/product/sized/80dd3ac0-3155-4375-876c-561490507c21/sumptuous-mahogany-bar-cabinet-6038', 'https://chairish-prod.freetls.fastly.net/image/product/sized/fce607b3-ebde-445d-a568-2afe22629b65/sumptuous-mahogany-bar-cabinet-2596']",Furniture,Casegoods & Storage,,66,63,17,"San Francisco, CA"
7133556,1960s Space Age Stools - a Pair,"A spectacular pair of biomorphic stools with loads of personality.. Perfect as foot stools, additional seating or as drink tables.  Newly powder-coated in a gleaming white satin finish.  Self-leveling feet have been replaced with identical brass feet from the original manufacturer.  Sturdy construction with clean fresh orange upholstery.",1150,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/f7e19c6a-82e4-4704-a35c-1733f4fc3194/1960s-space-age-stools-a-pair-7834', 'https://chairish-prod.freetls.fastly.net/image/product/sized/9e02ce0a-e876-4a77-8294-49af6db8dd3e/1960s-space-age-stools-a-pair-1925', 'https://chairish-prod.freetls.fastly.net/image/product/sized/a7e7361e-72e6-4f0c-ace7-ece56ee8e058/1960s-space-age-stools-a-pair-9678', 'https://chairish-prod.freetls.fastly.net/image/product/sized/57e7a854-c033-4513-ad6f-b78b8a365ed6/1960s-space-age-stools-a-pair-9773', 'https://chairish-prod.freetls.fastly.net/image/product/sized/fb5e4604-1ac2-4e5a-9874-ad3c3ecd88d6/1960s-space-age-stools-a-pair-1894', 'https://chairish-prod.freetls.fastly.net/image/product/sized/f7e19c6a-82e4-4704-a35c-1733f4fc3194/1960s-space-age-stools-a-pair-7834']",Furniture,Seating,,24,18,24,"San Francisco, CA"
2264775,Sintesi Terra Floor Lamps by Ernesto Gismondi for Artemide - a Pair,Pair of iconic Memphis floor lamps for Artemide. A chic way to introduce postermodernism into your interior.  Styled after vintage microphones with moveable wire grills to protect the bulb.  Foot switch operation with bulbs included.,1800,"2,200","['https://chairish-prod.freetls.fastly.net/image/product/sized/f4e47ff1-832a-4d55-aeec-9a76ad3ffa70/sintesi-terra-floor-lamps-by-ernesto-gismondi-for-artemide-a-pair-6399', 'https://chairish-prod.freetls.fastly.net/image/product/sized/b8cb317a-229a-4985-ae5f-d7c71881b324/sintesi-terra-floor-lamps-by-ernesto-gismondi-for-artemide-a-pair-4659', 'https://chairish-prod.freetls.fastly.net/image/product/sized/6403f1c9-4a7c-4e58-be97-a7c870ad0846/sintesi-terra-floor-lamps-by-ernesto-gismondi-for-artemide-a-pair-9681', 'https://chairish-prod.freetls.fastly.net/image/product/sized/47a250c2-a711-4fd4-924d-288c58b3ff0c/sintesi-terra-floor-lamps-by-ernesto-gismondi-for-artemide-a-pair-4116', 'https://chairish-prod.freetls.fastly.net/image/product/sized/f4e47ff1-832a-4d55-aeec-9a76ad3ffa70/sintesi-terra-floor-lamps-by-ernesto-gismondi-for-artemide-a-pair-6399']",Lighting,Lamps,Artemide,9,53,9,"San Francisco, CA"
2264768,American of Martinsville Mahogany Side Tables - a Pair,Light mahogany duplex side tables with polished nicKel drawer pull.  Perfectly scaled for bedside or sofaside.  A muted neutral tone with mellowed yellow wood tones and subtle graining.  Perfect for traditional or more modern interiors.,900,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/fb428768-e09f-4a2c-8c60-9fb53a45c978/american-of-martinsville-mahogany-side-tables-a-pair-1382', 'https://chairish-prod.freetls.fastly.net/image/product/sized/bf9c0415-f4bf-440d-aaf4-af8a5032875d/american-of-martinsville-mahogany-side-tables-a-pair-3426', 'https://chairish-prod.freetls.fastly.net/image/product/sized/316becf1-6360-4a21-9fcf-189485e27d6e/american-of-martinsville-mahogany-side-tables-a-pair-9501', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c4b3f44c-8aa0-42f4-9fee-e3e326885f23/american-of-martinsville-mahogany-side-tables-a-pair-9981', 'https://chairish-prod.freetls.fastly.net/image/product/sized/fb428768-e09f-4a2c-8c60-9fb53a45c978/american-of-martinsville-mahogany-side-tables-a-pair-1382']",Furniture,Tables,American of Martinsville,29,20,22,"San Francisco, CA"
7379187,1980s Papillon Prosim Sedni Postmodern Chair by Bořek Šípek,"An icon of 80s design. 5 legged Papillon chair by Bořek Šípek. A fabulous melange of matelassé, leather and cherry wood. Postmodernism at its best.",3800,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/827447df-e428-4cd0-aa31-c444df3a14d3/1980s-papillon-prosim-sedni-postmodern-chair-by-borek-sipek-8394', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2b201ff2-2394-4a37-b351-8077479e6e5d/1980s-papillon-prosim-sedni-postmodern-chair-by-borek-sipek-4370', 'https://chairish-prod.freetls.fastly.net/image/product/sized/68ab5d50-1594-4043-b694-76761cba0ca4/1980s-papillon-prosim-sedni-postmodern-chair-by-borek-sipek-9274', 'https://chairish-prod.freetls.fastly.net/image/product/sized/87966bbc-923f-41f7-a1fa-8ed4b4beb0f5/1980s-papillon-prosim-sedni-postmodern-chair-by-borek-sipek-4758', 'https://chairish-prod.freetls.fastly.net/image/product/sized/74452bb8-5e56-46d0-84f8-148136c5563a/1980s-papillon-prosim-sedni-postmodern-chair-by-borek-sipek-9156', 'https://chairish-prod.freetls.fastly.net/image/product/sized/8d8d7905-3429-4125-950a-9116724f4b57/1980s-papillon-prosim-sedni-postmodern-chair-by-borek-sipek-5477', 'https://chairish-prod.freetls.fastly.net/image/product/sized/d95eaf5d-663a-4829-9b8a-1f0cf57efe0c/1980s-papillon-prosim-sedni-postmodern-chair-by-borek-sipek-1744', 'https://chairish-prod.freetls.fastly.net/image/product/sized/827447df-e428-4cd0-aa31-c444df3a14d3/1980s-papillon-prosim-sedni-postmodern-chair-by-borek-sipek-8394']",Furniture,Seating,Driade,37,36,26,"San Francisco, CA"
5215031,1950s Italian Bar Cart,"Stunning black bar cart with brass accents. Floating glass panels in an ebonized wood from. Biomorphic details including solid wood handle, tear drop shaped shelves on a steel chassis that runs smoothly and quietly. A rare and gorgeous bar cart, perfect for entertaining or displaying your bottle and glass collections. Imported from Italy.",4200,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/e8f5a968-2ca9-4a9e-bce0-004e11db6a6c/1950s-italian-bar-cart-0151', 'https://chairish-prod.freetls.fastly.net/image/product/sized/d69f30e8-8bec-46b0-bf36-765ff13942d4/1950s-italian-bar-cart-5255', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e5bd6fed-e072-444e-9ba0-ef94a98a9e12/1950s-italian-bar-cart-7800', 'https://chairish-prod.freetls.fastly.net/image/product/sized/f10deeb0-29e6-4dd5-b598-20b9f41f0f5f/1950s-italian-bar-cart-6893', 'https://chairish-prod.freetls.fastly.net/image/product/sized/5bbd6910-ff59-4c65-99cc-41e4d1c5bed1/1950s-italian-bar-cart-2473', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e8f5a968-2ca9-4a9e-bce0-004e11db6a6c/1950s-italian-bar-cart-0151']",Furniture,Casegoods & Storage,Carlo Mollino,33,29,18,"San Francisco, CA"
12976228,Mid 20th Century Lounge Chair Attributed to Adrian Pearsall,Extra wide Barcelona Style lounge chairs with a sled base in walnut.  Generously proportioned seat could seat 2 comfortably.  Original upholstery in excellent condition for its age. Use as is or reupholster.  Generously proportioned for prolonged sitting. Unmarked. Attrib. Adrian Pearsall,2400,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/a0f8a5a7-bd5f-4632-9c9b-59d4ec72113f/mid-20th-century-lounge-chair-attributed-to-adrian-pearsall-8938', 'https://chairish-prod.freetls.fastly.net/image/product/sized/4f2e0e98-0713-4bae-9d2e-17471403413b/mid-20th-century-lounge-chair-attributed-to-adrian-pearsall-6961', 'https://chairish-prod.freetls.fastly.net/image/product/sized/93e3f4e5-46ae-469c-8321-12d5994fa25d/mid-20th-century-lounge-chair-attributed-to-adrian-pearsall-4188', 'https://chairish-prod.freetls.fastly.net/image/product/sized/6ed9bafc-bebe-429a-8d71-b0427ba7ff20/mid-20th-century-lounge-chair-attributed-to-adrian-pearsall-5131', 'https://chairish-prod.freetls.fastly.net/image/product/sized/a2daf039-e670-47f4-8cf7-6b7cabc52670/mid-20th-century-lounge-chair-attributed-to-adrian-pearsall-6822', 'https://chairish-prod.freetls.fastly.net/image/product/sized/5ed33226-a6dc-4ca1-b40d-db72c5a70a3a/mid-20th-century-lounge-chair-attributed-to-adrian-pearsall-8145', 'https://chairish-prod.freetls.fastly.net/image/product/sized/a54b0e53-67f8-490f-8abf-20ac9ede1def/mid-20th-century-lounge-chair-attributed-to-adrian-pearsall-6069', 'https://chairish-prod.freetls.fastly.net/image/product/sized/41d15260-92d7-4458-8028-0ce02f7513bb/mid-20th-century-lounge-chair-attributed-to-adrian-pearsall-2688', 'https://chairish-prod.freetls.fastly.net/image/product/sized/01ece84b-baf9-4cf2-8294-755ee17e347e/mid-20th-century-lounge-chair-attributed-to-adrian-pearsall-2937', 'https://chairish-prod.freetls.fastly.net/image/product/sized/a0f8a5a7-bd5f-4632-9c9b-59d4ec72113f/mid-20th-century-lounge-chair-attributed-to-adrian-pearsall-8938']",Furniture,Seating,Adrian Pearsall,32,30,36,"San Francisco, CA"
2964746,1980s Dan Abramson Postmodernist Bar Cabinet,"California Design meets Post Modernism in this beautiful two piece cabinet / altar, handcrafted  from recycled wood in the 1980s with polychromed finish by Artist Dan Abramson.  Long and lean this cabinet is perfect for tight spaces with enough pizzaz to carry a large expanse of wall. bold coloration and wavy details.  A quintessential California artist with Santa Monica roots.  We can add glass shelving and or an RIFD lock to secure your fine wine or liquor collection. Use as a bar, hat storage, entry storage or as a nicho for an altar.",2750,"3,500","['https://chairish-prod.freetls.fastly.net/image/product/sized/1a6fc3ca-42d2-4889-a964-dd8b0b9f9a20/1980s-dan-abramson-postmodernist-bar-cabinet-2020', 'https://chairish-prod.freetls.fastly.net/image/product/sized/71d2ec79-169b-46f5-b18f-a78670b10794/1980s-dan-abramson-postmodernist-bar-cabinet-4985', 'https://chairish-prod.freetls.fastly.net/image/product/sized/f8f7e4c1-356f-4f49-85d2-92b267584254/1980s-dan-abramson-postmodernist-bar-cabinet-7996', 'https://chairish-prod.freetls.fastly.net/image/product/sized/703a03b4-efb1-4ab7-be90-c3d30bb69c6c/1980s-dan-abramson-postmodernist-bar-cabinet-5936', 'https://chairish-prod.freetls.fastly.net/image/product/sized/a302dad1-e09a-4a36-8c2e-de1c9c9aef0e/1980s-dan-abramson-postmodernist-bar-cabinet-8614', 'https://chairish-prod.freetls.fastly.net/image/product/sized/0dc56f31-ffd3-4071-bb67-85c45b1c0d03/1980s-dan-abramson-postmodernist-bar-cabinet-7749', 'https://chairish-prod.freetls.fastly.net/image/product/sized/a45ef5ad-dec3-460e-81ab-64822f6f2ef2/1980s-dan-abramson-postmodernist-bar-cabinet-3034', 'https://chairish-prod.freetls.fastly.net/image/product/sized/9592c477-2038-4818-88da-5e24575bd66c/1980s-dan-abramson-postmodernist-bar-cabinet-7556', 'https://chairish-prod.freetls.fastly.net/image/product/sized/fc9b13f6-52be-4ae2-ac38-2474895c92fe/1980s-dan-abramson-postmodernist-bar-cabinet-4319', 'https://chairish-prod.freetls.fastly.net/image/product/sized/ff6a639f-4433-4019-955f-ddb72b407783/1980s-dan-abramson-postmodernist-bar-cabinet-8712', 'https://chairish-prod.freetls.fastly.net/image/product/sized/98971a13-347f-4efd-b4fa-885e8778228f/1980s-dan-abramson-postmodernist-bar-cabinet-1839', 'https://chairish-prod.freetls.fastly.net/image/product/sized/1a6fc3ca-42d2-4889-a964-dd8b0b9f9a20/1980s-dan-abramson-postmodernist-bar-cabinet-2020']",Furniture,Casegoods & Storage,Dan Abramson,23,77,14,"San Francisco, CA"
2264774,Masque Lamps by Giocometti Bros.,"Masque lamps by Alberto Giocometti c. 1940. Original wiring, no shades. Pair available, sold separately.",2800,"7,500","['https://chairish-prod.freetls.fastly.net/image/product/sized/c21d560a-e060-4c6c-9c37-70d7a80aa40f/masque-lamps-by-giocometti-bros-8333', 'https://chairish-prod.freetls.fastly.net/image/product/sized/ff7bcf65-4f48-49eb-94e3-95f223d3e5f2/masque-lamps-by-giocometti-bros-8665', 'https://chairish-prod.freetls.fastly.net/image/product/sized/668c006d-ae53-42c9-a100-0566a8d466ec/masque-lamps-by-giocometti-bros-3353', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c21d560a-e060-4c6c-9c37-70d7a80aa40f/masque-lamps-by-giocometti-bros-8333']",Lighting,Lamps,,9,28,9,"San Francisco, CA"
3442133,Mid-Century Rosewood Chair,"A stunning trio of three Mid-Century lounge chairs with auspicious horseshoe style back and carved splats.  Made from rosewood with a beautifully restored finish.  Bentwood splats feature celestial carvings of clouds, scrolling tracery and dragons.   Buy one or all three.  Matching sofa available.   An excellent chair alone or stunning as  suite in a your formal living room.  Sturdy well made.",1280,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/9a5861bf-7a6f-4eaf-b18e-034d332e8416/mid-century-rosewood-chair-6616', 'https://chairish-prod.freetls.fastly.net/image/product/sized/24e2d247-e697-4fc3-b91f-9a424c0bf774/mid-century-rosewood-chair-7635', 'https://chairish-prod.freetls.fastly.net/image/product/sized/35247839-0ba2-4b54-976e-2e78e697c67e/mid-century-rosewood-chair-2202', 'https://chairish-prod.freetls.fastly.net/image/product/sized/88415993-f926-4935-b6f3-d59d31b6e638/mid-century-rosewood-chair-9451', 'https://chairish-prod.freetls.fastly.net/image/product/sized/ad1112cd-d5ed-45aa-8976-a18f852d5f34/mid-century-rosewood-chair-0150', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2778692e-ed1e-4ff3-bba1-6a44f4a2a4b3/mid-century-rosewood-chair-9995', 'https://chairish-prod.freetls.fastly.net/image/product/sized/9a5861bf-7a6f-4eaf-b18e-034d332e8416/mid-century-rosewood-chair-6616']",Furniture,Seating,,28,27,24,"San Francisco, CA"
12976286,Mid 20th Century Pair of Chinese Garden Stools,A beautiful pair of Chinese export garden stools c. 1950s.  Beautiful shades of blue from midnight to purple.  Spectacular muted mottled finish.  Sold as a pair.  Perfect tables or seating.  No chips or crackling.,1800,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/ca3f03a0-5059-42cb-998c-7bf0448f6cc2/mid-20th-century-pair-of-chinese-garden-stools-0486', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2430441b-0ed1-4d36-90ff-60926bd71a9a/mid-20th-century-pair-of-chinese-garden-stools-5191', 'https://chairish-prod.freetls.fastly.net/image/product/sized/7e45436f-22fe-48d1-b99d-aff3e1e2344c/mid-20th-century-pair-of-chinese-garden-stools-3871', 'https://chairish-prod.freetls.fastly.net/image/product/sized/ca3f03a0-5059-42cb-998c-7bf0448f6cc2/mid-20th-century-pair-of-chinese-garden-stools-0486']",Outdoor,Patio & Garden Furniture,,13,18,13,"San Francisco, CA"
2264750,Perfectly Sculpted Art Nuevo Chaise,Art Nouveau Bentwood Chaise Lounge with perfect caning..  Brass plaque indicating Gruau Barcelona an old Hotel.  A perfect sculpture for your entry or curated living space.  An exceptional and comfortable example of timeless Art Neuvo elegance with whiplash curves and organic tendrils.  Works well with a Gitane or boho aesthetic as well as more design focused and minimal spaces.,2700,"3,800","['https://chairish-prod.freetls.fastly.net/image/product/sized/10d0149e-76b2-4847-9df3-6fb03ded9a2a/perfectly-sculpted-art-nuevo-chaise-0281', 'https://chairish-prod.freetls.fastly.net/image/product/sized/76e84042-a97c-4be5-8085-f9000d8dbcae/perfectly-sculpted-art-nuevo-chaise-9824', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c17ac76a-6c58-4462-90c5-87df1dcd250f/perfectly-sculpted-art-nuevo-chaise-4652', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2beb74b4-4d40-4876-897b-9b2bfa28a189/perfectly-sculpted-art-nuevo-chaise-5536', 'https://chairish-prod.freetls.fastly.net/image/product/sized/508e6f98-3541-4993-a5f5-079fd9e6eeff/perfectly-sculpted-art-nuevo-chaise-9207', 'https://chairish-prod.freetls.fastly.net/image/product/sized/10d0149e-76b2-4847-9df3-6fb03ded9a2a/perfectly-sculpted-art-nuevo-chaise-0281']",Furniture,Seating,,64,43,23,"San Francisco, CA"
2964761,Wood & Metal Ziggurat Floor Lamp,"Architectural floor lam in wood and metal by Santa Monica artist Dan Abramson.  A beautiful marriage of art and craft is apparent in this beautiful Memphis inspired postmodern floor lamp.  Standing a whopping 84 inches, this beautiful lamp evokes a beautiful sunrise.  A ziggurat shaped base proves a sturdy base.  Canopy made of repurposed tin panels.",1400,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/b28c2dc0-8cfd-4186-9403-68fe3c89d1ad/wood-and-metal-ziggurat-floor-lamp-6300', 'https://chairish-prod.freetls.fastly.net/image/product/sized/ee06cba4-5601-4600-99f3-c1800b7e71ce/wood-and-metal-ziggurat-floor-lamp-6406', 'https://chairish-prod.freetls.fastly.net/image/product/sized/06e1b9dd-9dfb-434b-8ed4-5ea61c3a66ba/wood-and-metal-ziggurat-floor-lamp-2717', 'https://chairish-prod.freetls.fastly.net/image/product/sized/66952f55-634f-46cc-a6c8-a4dc5278baac/wood-and-metal-ziggurat-floor-lamp-5221', 'https://chairish-prod.freetls.fastly.net/image/product/sized/502976c0-b7a6-40c3-b34f-87d83dc7349e/wood-and-metal-ziggurat-floor-lamp-8257', 'https://chairish-prod.freetls.fastly.net/image/product/sized/070f149d-e975-4bba-ba0a-f4c08520fde8/wood-and-metal-ziggurat-floor-lamp-7904', 'https://chairish-prod.freetls.fastly.net/image/product/sized/63573c72-af13-45bf-aa89-2bf7fd1d5873/wood-and-metal-ziggurat-floor-lamp-3740', 'https://chairish-prod.freetls.fastly.net/image/product/sized/22d751a8-c6ec-4f4d-b535-f3e1b4028403/wood-and-metal-ziggurat-floor-lamp-1815', 'https://chairish-prod.freetls.fastly.net/image/product/sized/b28c2dc0-8cfd-4186-9403-68fe3c89d1ad/wood-and-metal-ziggurat-floor-lamp-6300']",Lighting,Lamps,Dan Abramson,17,84,8,"San Francisco, CA"
2264748,Andrew Delfino Caned Venetian Settee,"Highly carved Bench / Sofa by SF designer Andrew Delfino, c. Cane back and seat. Hand carved c. 1960 Sofa has been recaned and has no damage. A stunning piece of furniture, quality through and through. Generous length perfect for a grand entry, a cozy nook, sunroom or covered loggia.",3800,"4,800","['https://chairish-prod.freetls.fastly.net/image/product/sized/86f8c715-ac67-4f5d-a00f-ec41d7e4f823/andrew-delfino-caned-venetian-settee-6686', 'https://chairish-prod.freetls.fastly.net/image/product/sized/60cfeff2-b7a3-4311-9e91-0e242ed075a7/andrew-delfino-caned-venetian-settee-7018', 'https://chairish-prod.freetls.fastly.net/image/product/sized/84422267-7d68-490f-933e-7d656fa15525/andrew-delfino-caned-venetian-settee-4562', 'https://chairish-prod.freetls.fastly.net/image/product/sized/d6a825d9-50c7-4239-9d5e-d2c09b1d156a/andrew-delfino-caned-venetian-settee-1181', 'https://chairish-prod.freetls.fastly.net/image/product/sized/86f8c715-ac67-4f5d-a00f-ec41d7e4f823/andrew-delfino-caned-venetian-settee-6686']",Furniture,Seating,,88,38,24,"San Francisco, CA"
3057985,Mid 19th Century English Gilt Mirror,"A stunning gilt mirrors from an English Manor. Beautiful baroque columns with entwined grape leaves, gilt in original condition with original glass. Beautifully patinated glass in a striking arch frame with extra wide molding. 2 available in shop",2800,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/723921dd-4a14-432a-8b76-809ea3aade7d/mid-19th-century-english-gilt-mirror-2834', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c21dcc11-862b-457b-8c7f-477339060062/mid-19th-century-english-gilt-mirror-2871', 'https://chairish-prod.freetls.fastly.net/image/product/sized/4aeb2050-c71f-430c-a054-5bf99dd6fb59/mid-19th-century-english-gilt-mirror-6502', 'https://chairish-prod.freetls.fastly.net/image/product/sized/745298c4-c1d0-4d62-be1c-7708eb5a2d59/mid-19th-century-english-gilt-mirror-0729', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2c47b679-8ab4-4471-a54f-65cfdaaf8a3e/mid-19th-century-english-gilt-mirror-9973', 'https://chairish-prod.freetls.fastly.net/image/product/sized/3eff5912-b22d-41d4-9cf4-021a1b177c53/mid-19th-century-english-gilt-mirror-3361', 'https://chairish-prod.freetls.fastly.net/image/product/sized/ddee41e5-a2de-410c-94b4-8b3758decd62/mid-19th-century-english-gilt-mirror-7887', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2c88e439-f9b6-4c5c-a2ec-026a55b4dbe8/mid-19th-century-english-gilt-mirror-3239', 'https://chairish-prod.freetls.fastly.net/image/product/sized/723921dd-4a14-432a-8b76-809ea3aade7d/mid-19th-century-english-gilt-mirror-2834']",Decor,Room Accents & Accessories,,45,56,10,"San Francisco, CA"
2984910,Late 20th Century Architectural Wall Mount Console,"A genius wall mount console design by Santa Monica artist Dan Abramson.   Made from a repurposed window frame, this sturdy wall console mounts easily with two screws.  Perfect as a plant display under a window, an entry table, bedside table or anywhere you need additional surface area.  Geometric base gives an architectural sophistication to this well thought out design.  Combine with other Dan Abramson pieces for a truly unique and charming garden / plant room.",800,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/9e8357e8-2a88-4d8d-b049-905af6056d75/late-20th-century-architectural-wall-mount-console-3127', 'https://chairish-prod.freetls.fastly.net/image/product/sized/77e9365a-e22c-49ea-b0ba-2ceb3aa7d239/late-20th-century-architectural-wall-mount-console-2644', 'https://chairish-prod.freetls.fastly.net/image/product/sized/56120005-2016-4971-bf50-96585e591d6a/late-20th-century-architectural-wall-mount-console-5715', 'https://chairish-prod.freetls.fastly.net/image/product/sized/a50c1860-504f-4a3b-9fb6-f91533f519e0/late-20th-century-architectural-wall-mount-console-5541', 'https://chairish-prod.freetls.fastly.net/image/product/sized/33ee1ab0-7144-44d6-89a8-f79e3613f0bd/late-20th-century-architectural-wall-mount-console-0635', 'https://chairish-prod.freetls.fastly.net/image/product/sized/6ff13f83-c002-4170-9012-f2f4207034f2/late-20th-century-architectural-wall-mount-console-2341', 'https://chairish-prod.freetls.fastly.net/image/product/sized/b33c864c-33a5-4c56-a744-c9983d21144b/late-20th-century-architectural-wall-mount-console-7293', 'https://chairish-prod.freetls.fastly.net/image/product/sized/8bd7925b-adeb-4a54-ae83-dafb796318fa/late-20th-century-architectural-wall-mount-console-3900', 'https://chairish-prod.freetls.fastly.net/image/product/sized/9e8357e8-2a88-4d8d-b049-905af6056d75/late-20th-century-architectural-wall-mount-console-3127']",Decor,Room Accents & Accessories,Dan Abramson,30,20,19,"San Francisco, CA"
